id,anio,seccion,concepto,valor_num,valor_raw,unidad,es_ratio
800eb553-e4b7-446d-9768-f757b19df91d,2024,Flujo de caja,(-) Costos financieros,-50197.0,-50.197,millones COP,false
962f9b8e-dae1-4f36-94dd-a31bbbb23f8a,2019,Flujo de caja,(2) Flujo financiero,-3505.0,-3.505,millones COP,false
e57bb133-4852-4b0f-a311-17eb7f77bb5b,2020,Flujo de caja,(2) Flujo financiero,94047.0,94.047,millones COP,false
d78e63a9-f03e-4a62-84ac-e35e2746ea76,2021,Flujo de caja,(2) Flujo financiero,-6546.0,-6.546,millones COP,false
82b5ac93-d2ac-46d1-b152-75e3267efd0e,2022,Flujo de caja,(2) Flujo financiero,-6766.0,-6.766,millones COP,false
584a8510-a319-4594-9ac1-b357d2cd9362,2023,Flujo de caja,(2) Flujo financiero,-51425.0,-51.425,millones COP,false
2ec65156-f1cc-45ac-994a-5e55a31255f8,2024,Flujo de caja,(2) Flujo financiero,-50091.0,-50.091,millones COP,false
3df3506f-7003-49ca-9a57-f7287ad5c461,2019,Flujo de caja,"(-) Δ OAOP, neto",-4566.0,-4.566,millones COP,false
cb4e6e02-74c9-40b2-bf54-875b2a59b963,2020,Flujo de caja,"(-) Δ OAOP, neto",5187.0,5.187,millones COP,false
a93a0547-e093-4be2-85c8-c96db4608b3a,2021,Flujo de caja,"(-) Δ OAOP, neto",-6413.0,-6.413,millones COP,false
74cf155a-5a83-4311-ad06-27902a3c0442,2022,Flujo de caja,"(-) Δ OAOP, neto",-49421.0,-49.421,millones COP,false
dc2d9868-3cf6-41a0-a830-8ea2b2ef7a9b,2023,Flujo de caja,"(-) Δ OAOP, neto",-34162.0,-34.162,millones COP,false
693c4752-f981-401e-884c-a05b8cd4a544,2024,Flujo de caja,"(-) Δ OAOP, neto",-25023.0,-25.023,millones COP,false
4b615825-7d03-4a11-b1a7-0953795d7bf3,2019,Flujo de caja,(+) Δ Patrimonio,895.0,895,millones COP,false
10ec1d83-60f2-45f1-8a6e-d619f526db26,2020,Flujo de caja,(+) Δ Patrimonio,-1107.0,-1.107,millones COP,false
b6252429-23de-4b22-951c-aa7ec03d1794,2021,Flujo de caja,(+) Δ Patrimonio,707.0,707,millones COP,false
b1362d0f-8fa2-46c1-ae98-1245d1e0000c,2022,Flujo de caja,(+) Δ Patrimonio,7180.0,7.180,millones COP,false
19c76023-d72f-487c-816f-acc8e209598d,2023,Flujo de caja,(+) Δ Patrimonio,-9201.0,-9.201,millones COP,false
ad035cd9-8e82-4ec6-ac69-6439590524e5,2024,Flujo de caja,(+) Δ Patrimonio,-6738.0,-6.738,millones COP,false
a1f052da-155c-4bbc-b9b2-e3f95f4b00d1,2019,Flujo de caja,(+) Ingresos financieros,782.0,782,millones COP,false
919ba5c8-4c80-44a5-afce-23edf0d3cd5f,2020,Flujo de caja,(+) Ingresos financieros,1332.0,1.332,millones COP,false
904ba1c7-9ee0-4091-af5f-d818f803267c,2021,Flujo de caja,(+) Ingresos financieros,722.0,722,millones COP,false
b17a9830-a669-4af0-8c38-c9164ddf6630,2022,Flujo de caja,(+) Ingresos financieros,4282.0,4.282,millones COP,false
0653cdfe-aaca-4950-8078-cc2c8b7bce7c,2023,Flujo de caja,(+) Ingresos financieros,13088.0,13.088,millones COP,false
7a365596-8934-4f7d-b237-a6ccae87d4a5,2024,Flujo de caja,(+) Ingresos financieros,13278.0,13.278,millones COP,false
b7598280-2cd4-4f1a-a20a-3de99ec93558,2019,Flujo de caja,(+) Otros Ingresos/Egresos no operacionales,5026.0,5.026,millones COP,false
1c757666-91c6-4ca7-ba07-ee066f620ead,2020,Flujo de caja,(+) Otros Ingresos/Egresos no operacionales,-10502.0,-10.502,millones COP,false
bcc0a3b6-e294-4f9a-8512-f3d074f500ac,2021,Flujo de caja,(+) Otros Ingresos/Egresos no operacionales,-547.0,-547,millones COP,false
b2711429-86b7-4209-8580-b77798f9b2a8,2022,Flujo de caja,(+) Otros Ingresos/Egresos no operacionales,11680.0,11.680,millones COP,false
77f64d38-6d95-4833-aa64-bacc74dd37a5,2023,Flujo de caja,(+) Otros Ingresos/Egresos no operacionales,13985.0,13.985,millones COP,false
719c1692-0700-4789-af49-4d203b02f32f,2024,Flujo de caja,(+) Otros Ingresos/Egresos no operacionales,13922.0,13.922,millones COP,false
d0e9d187-63aa-488f-8570-ca71355ada4d,2019,Flujo de caja,(3) Flujo no operativo,2137.0,2.137,millones COP,false
fe90c59d-0a0f-4466-b3ac-4ee82004f5e6,2020,Flujo de caja,(3) Flujo no operativo,-5089.0,-5.089,millones COP,false
b52fdfd3-d7c9-40da-8d59-cdbc3fa23498,2021,Flujo de caja,(3) Flujo no operativo,-5531.0,-5.531,millones COP,false
092ee347-22f5-46c8-87c5-d56405e973fb,2022,Flujo de caja,(3) Flujo no operativo,-26279.0,-26.279,millones COP,false
cab8424c-58d7-47cd-965e-480edf820017,2023,Flujo de caja,(3) Flujo no operativo,-16290.0,-16.290,millones COP,false
6f91711f-d107-40c9-ab59-ac1c718bec0c,2024,Flujo de caja,(3) Flujo no operativo,-4561.0,-4.561,millones COP,false
21cee548-e785-4162-b7bf-8f0d3224a888,2019,Flujo de caja,(1+2+3) Flujo del periodo,1808.0,1.808,millones COP,false
81a99eab-0964-4498-bb09-07deb73944d2,2020,Flujo de caja,(1+2+3) Flujo del periodo,-3461.0,-3.461,millones COP,false
313175e8-f17d-4cd8-8a6c-913344be5bca,2021,Flujo de caja,(1+2+3) Flujo del periodo,12694.0,12.694,millones COP,false
d17a2912-ea1a-465f-ac8a-9c38d0497ffb,2022,Flujo de caja,(1+2+3) Flujo del periodo,6515.0,6.515,millones COP,false
a98030d8-f5e0-4e5d-856e-5e1434f405ea,2023,Flujo de caja,(1+2+3) Flujo del periodo,-4418.0,-4.418,millones COP,false
62a539ac-9628-4cec-9e8b-cd69c1807c7a,2024,Flujo de caja,(1+2+3) Flujo del periodo,-7947.0,-7.947,millones COP,false
7ef4f4fb-57cf-42c0-a061-03801f80691b,2019,Flujo de caja,Caja inicial,8952.0,8.952,millones COP,false
9a35512e-6087-403a-959c-475734ab1cd5,2020,Flujo de caja,Caja inicial,10760.0,10.760,millones COP,false
cb8097cc-3e37-4865-9e11-674ea630ec7c,2021,Flujo de caja,Caja inicial,7299.0,7.299,millones COP,false
f4ef9703-5684-456b-95bf-92516af7ac3f,2022,Flujo de caja,Caja inicial,19992.0,19.992,millones COP,false
1e8ac89a-78e9-43f6-896c-fd873c84d308,2023,Flujo de caja,Caja inicial,26507.0,26.507,millones COP,false
daf7dbde-397c-4e82-bc79-56b51f9e4a6d,2024,Flujo de caja,Caja inicial,22089.0,22.089,millones COP,false
638cbecb-2dcc-4c5c-9205-74be0de919b0,2019,Flujo de caja,Caja final,10760.0,10.760,millones COP,false
b32fe922-dca3-4baa-b26e-e01c5bbbe556,2020,Flujo de caja,Caja final,7299.0,7.299,millones COP,false
f2b29607-192c-4d2d-8437-437eb0b8f487,2021,Flujo de caja,Caja final,19992.0,19.992,millones COP,false
2b327145-35af-4011-8fd3-950301a23dd2,2022,Flujo de caja,Caja final,26507.0,26.507,millones COP,false
bbb04adf-2b58-4196-aca2-89994b07faad,2023,Flujo de caja,Caja final,22089.0,22.089,millones COP,false
03bbee6d-d3eb-46ac-a6bd-f904e2cf4ece,2024,Flujo de caja,Caja final,14143.0,14.143,millones COP,false
9f9eaa54-4819-44c4-b35f-e310acbf48ce,2019,Flujo de caja,Check caja,0.0,0,millones COP,false
bff82906-9b0b-433a-a778-6274579e9f68,2020,Flujo de caja,Check caja,0.0,0,millones COP,false
dfd8322e-d853-4583-9107-259fde28c233,2021,Flujo de caja,Check caja,0.0,0,millones COP,false
19e6ab27-704d-4aae-a7e7-5ba109c8a82c,2022,Flujo de caja,Check caja,0.0,0,millones COP,false
c0a54b41-704b-4292-a115-e1e54e6783bf,2023,Flujo de caja,Check caja,0.0,0,millones COP,false
9a2f3c21-ea43-45c4-a3d9-740e25a5825a,2024,Flujo de caja,Check caja,0.0,0,millones COP,false
3f456d6e-15f1-4214-a981-6dd29c94ab4a,2019,EBITDA vs Flujo operativo,Flujo de caja operativo,3176.0,3.176,millones COP,false
f5b3aec6-4d3c-4ea5-bded-df5051d67af9,2019,EBITDA vs Flujo operativo,Flujo operativo/EBITDA (%),10.2,10.2,%,true
39d5ec63-b84a-4233-8c7d-f0919ea566cb,2020,EBITDA vs Flujo operativo,Flujo de caja operativo,-92418.0,-92.418,millones COP,false
49877ca5-26a2-4ddf-9910-b64359503cd3,2020,EBITDA vs Flujo operativo,Flujo operativo/EBITDA (%),987.0,987.0,%,true
82f4950e-40cf-4730-9b72-238e26e6d9c2,2021,EBITDA vs Flujo operativo,Flujo de caja operativo,24770.0,24.770,millones COP,false
21a9f78c-ffc9-4ad3-8877-5daa0c47f153,2021,EBITDA vs Flujo operativo,Flujo operativo/EBITDA (%),161.2,161.2,%,true
02b430c3-68a3-430b-aeb8-0173ee489ee6,2022,EBITDA vs Flujo operativo,Flujo de caja operativo,39560.0,39.560,millones COP,false
93f1f37e-aa6e-4d14-94b8-ad5386cb5e25,2022,EBITDA vs Flujo operativo,Flujo operativo/EBITDA (%),67.2,67.2,%,true
f2ea1cdc-4b2c-4055-8528-71b9f5d18a3b,2023,EBITDA vs Flujo operativo,Flujo de caja operativo,63298.0,63.298,millones COP,false
9886491f-b45e-4326-9d62-66e975a160be,2023,EBITDA vs Flujo operativo,Flujo operativo/EBITDA (%),96.5,96.5,%,true
c447da3c-758e-483a-abd0-62fe7ed68aa7,2024,EBITDA vs Flujo operativo,Flujo de caja operativo,46705.0,46.705,millones COP,false
4d2ef85c-7af9-47a8-9809-692f4ddc6736,2024,EBITDA vs Flujo operativo,Flujo operativo/EBITDA (%),66.6,66.6,%,true
a9c2144f-7da0-4df4-8939-91915fb9a823,2019,Capital de trabajo neto,Activos Wk,75350.0,75.350,millones COP,false
3c7c6791-7288-4aee-a238-9652cc9c4d19,2020,Capital de trabajo neto,Activos Wk,102529.0,102.529,millones COP,false
1fa856e3-f6af-4ca9-817b-801841b75cbb,2021,Capital de trabajo neto,Activos Wk,86692.0,86.692,millones COP,false
31ece8ff-acb6-482f-8b37-664631b522c3,2022,Capital de trabajo neto,Activos Wk,101537.0,101.537,millones COP,false
a56a14b5-e071-499c-a38d-2821639b118f,2023,Capital de trabajo neto,Activos Wk,79664.0,79.664,millones COP,false
0469dcd7-e6bb-4ed3-baaf-26e990b1a2bd,2024,Capital de trabajo neto,Activos Wk,90851.0,90.851,millones COP,false
dd608de4-5a46-4743-8181-b1669335b898,2019,Capital de trabajo neto,Pasivos Wk,120225.0,120.225,millones COP,false
5185dd8b-9cbb-4ca3-9855-0536f4f5b56d,2020,Capital de trabajo neto,Pasivos Wk,121488.0,121.488,millones COP,false
e06448e4-bc25-4843-a49f-823f21743582,2021,Capital de trabajo neto,Pasivos Wk,114530.0,114.530,millones COP,false
6a806541-4212-4794-8bf7-812368ffc9a7,2022,Capital de trabajo neto,Pasivos Wk,131916.0,131.916,millones COP,false
18cda7be-a578-45be-a0b7-2e89a97f85c9,2023,Capital de trabajo neto,Pasivos Wk,139763.0,139.763,millones COP,false
a5eaa023-421f-49c6-84a1-0b0b5a77c78c,2024,Capital de trabajo neto,Pasivos Wk,141809.0,141.809,millones COP,false
34f8ad66-dedf-4580-9d16-f372ec88e096,2019,Capital de trabajo neto,Δ Capital de trabajo neto,1961.0,1.961,millones COP,false
dae6fdb2-faca-4feb-a978-32074c45048d,2020,Capital de trabajo neto,Δ Capital de trabajo neto,25915.0,25.915,millones COP,false
0dbaa071-5cd1-4601-b517-25763c173bfa,2021,Capital de trabajo neto,Δ Capital de trabajo neto,-8878.0,-8.878,millones COP,false
a327c11d-3ac5-48ff-8bac-48a1a2f466c2,2022,Capital de trabajo neto,Δ Capital de trabajo neto,-2542.0,-2.542,millones COP,false
b13b248e-6d3e-48ad-81cb-10da82184997,2023,Capital de trabajo neto,Δ Capital de trabajo neto,-29720.0,-29.720,millones COP,false
efba3077-db17-41a5-89e4-1df8cda4b060,2024,Capital de trabajo neto,Δ Capital de trabajo neto,9141.0,9.141,millones COP,false
245553e6-98e0-402e-b851-39fa4313d576,2019,Días de capital de trabajo,Dias cuentas por cobrar,372.0,372,días,true
e9e2c0a0-b43e-407e-a5be-6b7ccca1feab,2019,Días de capital de trabajo,Dias inventario,43.0,43,días,true
22c7b6b6-4280-4539-bc25-c44fbd2d6947,2019,Días de capital de trabajo,Dias proveedores,76.0,76,días,true
5d327c87-aec7-4739-9a16-d3520155e299,2020,Días de capital de trabajo,Dias cuentas por cobrar,766.0,766,días,true
e341b4b1-00e2-4644-9b51-ca4dd5fcff35,2020,Días de capital de trabajo,Dias inventario,234.0,234,días,true
20fa76d6-fdc6-4799-a9c8-5f4df0f52917,2020,Días de capital de trabajo,Dias proveedores,76.0,76,días,true
bbdc31f1-8f5c-4659-be94-147dcc9dd891,2021,Días de capital de trabajo,Dias cuentas por cobrar,411.0,411,días,true
f84c6afc-f2c7-4f12-a3cf-5787de23b576,2021,Días de capital de trabajo,Dias inventario,76.0,76,días,true
8582ec12-0977-4612-8c2d-bab871fb15b7,2021,Días de capital de trabajo,Dias proveedores,34.0,34,días,true
efe92c23-89a4-4aeb-9eb1-6f24b1019213,2022,Días de capital de trabajo,Dias cuentas por cobrar,287.0,287,días,true
98837525-ab4c-41f2-9564-c6d5a77fd085,2022,Días de capital de trabajo,Dias inventario,44.0,44,días,true
df493b19-7b51-4e96-be40-1c1cca1ecd3f,2022,Días de capital de trabajo,Dias proveedores,26.0,26,días,true
d7d2581a-2762-4bf4-89d8-e3ee087db648,2023,Días de capital de trabajo,Dias cuentas por cobrar,255.0,255,días,true
190d6931-8ca4-4acf-9bb7-95d4914e18d3,2023,Días de capital de trabajo,Dias inventario,44.0,44,días,true
53652ae1-72bd-4123-8c8f-878f25b26bdb,2023,Días de capital de trabajo,Dias proveedores,23.0,23,días,true
d8ca4559-cb7a-4d97-b153-611992397d34,2024,Días de capital de trabajo,Dias cuentas por cobrar,238.0,238,días,true
28310a70-b91a-45a1-ae71-e22e9a88ec51,2024,Días de capital de trabajo,Dias inventario,41.0,41,días,true
bc72ae44-694a-4a0d-8511-7ce2208a373b,2024,Días de capital de trabajo,Dias proveedores,21.0,21,días,true
45a1dd40-2ef2-4e16-b2a1-611de4dfc935,2019,Activos de largo plazo,Activos fijos y CapEx,426738.0,426.738,millones COP,false
5af80526-403f-4287-9500-645c5dfd0511,2020,Activos de largo plazo,Activos fijos y CapEx,474363.0,474.363,millones COP,false
735f2cfc-d8e1-4e42-a6cd-1a4b2d471f29,2021,Activos de largo plazo,Activos fijos y CapEx,465968.0,465.968,millones COP,false
03443250-1479-4e9d-8de5-a7ef1ecbb8c5,2022,Activos de largo plazo,Activos fijos y CapEx,469846.0,469.846,millones COP,false
d319ecb4-c670-4c03-8522-b1a585e74a07,2023,Activos de largo plazo,Activos fijos y CapEx,490334.0,490.334,millones COP,false
bbbd9740-98a3-4054-b1f2-09e872fe32dd,2024,Activos de largo plazo,Activos fijos y CapEx,492898.0,492.898,millones COP,false
891edc5a-8831-4dec-a7fc-6af333aab7f1,2019,Activos de largo plazo,Δ CapEx,24421.0,24.421,millones COP,false
216235fd-c8b7-411a-bc2e-9c949d903aaf,2020,Activos de largo plazo,Δ CapEx,61926.0,61.926,millones COP,false
5e8aac46-c573-4402-99ae-4cb88ec56b91,2021,Activos de largo plazo,Δ CapEx,1855.0,1.855,millones COP,false
3287fca6-8f5a-4292-9e8f-077aa8052257,2022,Activos de largo plazo,Δ CapEx,13360.0,13.360,millones COP,false
8b09ffa1-798e-4b08-8e29-1661bc286aff,2023,Activos de largo plazo,Δ CapEx,30226.0,30.226,millones COP,false
a36b71c0-d643-4b3a-aa52-9a0df3d1cbca,2024,Activos de largo plazo,Δ CapEx,13399.0,13.399,millones COP,false
84b08739-4b86-4e79-a15a-6b5272c4472c,2019,CapEx y Capital de trabajo / Ingresos,% Capital de trabajo/Ingresos,-14.8,-14.8,%,true
817f55b6-9952-46d4-a4b9-3ce8ed9c45de,2019,CapEx y Capital de trabajo / Ingresos,% CapEx/Ingresos,8.1,8.1,%,true
bad4e5d6-bc94-4424-9161-b59b3043445b,2020,CapEx y Capital de trabajo / Ingresos,% Capital de trabajo/Ingresos,-16.5,-16.5,%,true
69cc5778-700e-4ece-97e7-4fd4555ea4d8,2020,CapEx y Capital de trabajo / Ingresos,% CapEx/Ingresos,53.9,53.9,%,true
6f6e5f2f-a17a-4e32-9c3c-d6b905b1867f,2021,CapEx y Capital de trabajo / Ingresos,% Capital de trabajo/Ingresos,-11.8,-11.8,%,true
15060c7c-0283-4ce1-ba9f-bd6cae66394a,2021,CapEx y Capital de trabajo / Ingresos,% CapEx/Ingresos,0.8,0.8,%,true
a9a27736-0f8b-4a8c-ac85-008596764b02,2022,CapEx y Capital de trabajo / Ingresos,% Capital de trabajo/Ingresos,-7.2,-7.2,%,true
066260c1-fc37-4b50-96ca-10c9f756ccd7,2022,CapEx y Capital de trabajo / Ingresos,% CapEx/Ingresos,3.2,3.2,%,true
93ef6b49-1a83-405e-a6e7-2226009b97e2,2023,CapEx y Capital de trabajo / Ingresos,% Capital de trabajo/Ingresos,-12.6,-12.6,%,true
81468450-39af-4ce8-9a38-7a9b4339371c,2023,CapEx y Capital de trabajo / Ingresos,% CapEx/Ingresos,6.4,6.4,%,true
b70642a1-01af-4302-907f-677e9f6120d8,2024,CapEx y Capital de trabajo / Ingresos,% Capital de trabajo/Ingresos,-10.2,-10.2,%,true
a6b6861f-4ae5-4d58-b368-0317b371b78c,2024,CapEx y Capital de trabajo / Ingresos,% CapEx/Ingresos,2.7,2.7,%,true
40530825-5265-4d74-8d2f-e356e8baede2,2019,Otros activos y otros pasivos no operacionales,Otros activos no operacionales,131465.0,131.465,millones COP,false
85cb32b9-f5e6-4592-b4db-0d042ada5469,2020,Otros activos y otros pasivos no operacionales,Otros activos no operacionales,120898.0,120.898,millones COP,false
5c26a24b-ba53-41fb-a567-820ab3303cfb,2021,Otros activos y otros pasivos no operacionales,Otros activos no operacionales,126967.0,126.967,millones COP,false
bd520254-407a-4464-95b3-894618cf100e,2022,Otros activos y otros pasivos no operacionales,Otros activos no operacionales,184821.0,184.821,millones COP,false
09c018d5-49c3-408f-b333-a66c7818dd1d,2023,Otros activos y otros pasivos no operacionales,Otros activos no operacionales,220761.0,220.761,millones COP,false
a51a22e8-544d-4193-88cf-07dc2a5366de,2024,Otros activos y otros pasivos no operacionales,Otros activos no operacionales,246683.0,246.683,millones COP,false
5632adb4-26fb-4590-b736-de4d3ac67c8e,2019,Otros activos y otros pasivos no operacionales,Otros pasivos no operacionales,5724.0,5.724,millones COP,false
8b8e930c-1349-4212-ab60-5dbc6815d132,2020,Otros activos y otros pasivos no operacionales,Otros pasivos no operacionales,345.0,345,millones COP,false
1a9cc335-024e-4ab8-b00f-877fa1e9aad6,2021,Otros activos y otros pasivos no operacionales,Otros pasivos no operacionales,0.0,0,millones COP,false
cc520284-3975-4db4-8e4a-2840af6745d1,2022,Otros activos y otros pasivos no operacionales,Otros pasivos no operacionales,8433.0,8.433,millones COP,false
6a11a515-e2bd-45b1-95c7-f23319d1bc74,2023,Otros activos y otros pasivos no operacionales,Otros pasivos no operacionales,10211.0,10.211,millones COP,false
6513251f-b631-4726-91a5-10a95cb25274,2024,Otros activos y otros pasivos no operacionales,Otros pasivos no operacionales,11110.0,11.110,millones COP,false
b35b3130-29eb-4591-b55e-72ed1949c169,2019,Otros activos y otros pasivos no operacionales,"OAOP, neto",125741.0,125.741,millones COP,false
6ca05be0-bf51-49b0-b3c2-1c4b8b015201,2020,Otros activos y otros pasivos no operacionales,"OAOP, neto",120554.0,120.554,millones COP,false
77d9ff92-619c-457c-83ee-51f28180eec5,2021,Otros activos y otros pasivos no operacionales,"OAOP, neto",126967.0,126.967,millones COP,false
b408271a-7cd4-4c97-b717-790d5cf27e3e,2022,Otros activos y otros pasivos no operacionales,"OAOP, neto",176388.0,176.388,millones COP,false
73bb8cf5-bef1-46ff-acc7-cdde5525247b,2023,Otros activos y otros pasivos no operacionales,"OAOP, neto",210550.0,210.550,millones COP,false
8626fb25-e004-42bf-982a-b7174fc65cba,2024,Otros activos y otros pasivos no operacionales,"OAOP, neto",235573.0,235.573,millones COP,false
0558a205-ffaf-45e3-b505-14eda0a29bdd,2019,Otros activos y otros pasivos no operacionales,"Δ OAOP, neto",4566.0,4.566,millones COP,false
3fb649e4-442d-46dd-85b4-70cca55d0e99,2020,Otros activos y otros pasivos no operacionales,"Δ OAOP, neto",-5187.0,-5.187,millones COP,false
c2cf99b7-efdd-4dc0-aef0-49601e0ce76d,2021,Otros activos y otros pasivos no operacionales,"Δ OAOP, neto",6413.0,6.413,millones COP,false
b2fa0df2-9dcd-439c-bcfd-2b428f3d7ca4,2022,Otros activos y otros pasivos no operacionales,"Δ OAOP, neto",49421.0,49.421,millones COP,false
5a5e3ebd-3ffd-4958-a2af-0c6ff47c1505,2023,Otros activos y otros pasivos no operacionales,"Δ OAOP, neto",34162.0,34.162,millones COP,false
ba6a2be5-e3a5-4d89-88c4-950c30ffed2b,2024,Otros activos y otros pasivos no operacionales,"Δ OAOP, neto",25023.0,25.023,millones COP,false
